review_id,reviewer_id,review_date,rating,review_text,review_like_count,owner_response_text,owner_response_date,review_url,scraped_at,batch_number,text_word_count,is_valid_text,filter_reason,clean_text
Ci9DQUlRQUNvZENodHljRjlvT2xOQlJHeFdXR1F4UVdkUU1XSXpXalF3UkdwWlpWRRAB,113314205881510338789,2026-04-12T06:53:40.665Z,5,,0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xOQlJHeFdXR1F4UVdkUU1XSXpXalF3UkdwWlpWRRAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOlNBRGxWWGQxQWdQMWIzWjQwRGpZZVE%7C%7C?hl=id,2026-06-01T14:54:06.956Z,batch_002,0,false,empty_text,
Ci9DQUlRQUNvZENodHljRjlvT2taNFpuZ3lSWFExVUZCalRrTllNRk53T1U5c2JtYxAB,105088026084037326828,2026-04-12T01:45:48.334Z,5,"dengan tiket 50k aja per orang & bisa dibelanjain all item yg ada disana ga rugi sii, aplg kemaren sisa saldo dlm tiket tinggal 10k & barang yg mau kubeli harganya lebih dr 10k, ternyata tinggal tambah cashnya ajaaa😭☝🏼
so? ga sia sia samsek🙆🏻‍♀️🙆🏻‍♀️",0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2taNFpuZ3lSWFExVUZCalRrTllNRk53T1U5c2JtYxAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOkZ4ZngyRXQ1UFBjTkNYMFNwOU9sbmc%7C%7C?hl=id,2026-06-01T14:54:06.956Z,batch_002,42,true,,"dengan tiket 50k aja per orang & bisa dibelanjain all item yg ada disana ga rugi sii, aplg kemaren sisa saldo dlm tiket tinggal 10k & barang yg mau kubeli harganya lebih dr 10k, ternyata tinggal tambah cashnya ajaaa😭☝🏼 so? ga sia sia samsek🙆🏻‍♀️🙆🏻‍♀️"
Ci9DQUlRQUNvZENodHljRjlvT20xTUxVRmlUWGQzUlZwNU1tMXpPVTB6U25CRmIwRRAB,100965357067434589514,2026-04-11T08:03:09.896Z,5,,0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT20xTUxVRmlUWGQzUlZwNU1tMXpPVTB6U25CRmIwRRAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOm1MLUFiTXd3RVp5Mm1zOU0zSnBFb0E%7C%7C?hl=id,2026-06-01T14:54:06.956Z,batch_002,0,false,empty_text,
Ci9DQUlRQUNvZENodHljRjlvT2sxUVEzUmFObnBHWkVGeVpVZDJiVVkzVVVJMmQwRRAB,102649880295549743931,2026-04-09T14:36:03.839Z,5,"perfect,, macem punya stylish pribadi",0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2sxUVEzUmFObnBHWkVGeVpVZDJiVVkzVVVJMmQwRRAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOk1QQ3RaNnpGZEFyZUd2bUY3UUI2d0E%7C%7C?hl=id,2026-06-01T14:54:06.956Z,batch_002,5,true,,"perfect,, macem punya stylish pribadi"
Ci9DQUlRQUNvZENodHljRjlvT2tkSVExOWhVSEZSTjFnMk9UUTRkM0ZqWkhOZlRtYxAB,100167294711194541358,2026-04-09T08:12:36.723Z,5,Bagus,0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkSVExOWhVSEZSTjFnMk9UUTRkM0ZqWkhOZlRtYxAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOkdIQ19hUHFRN1g2OTQ4d3FjZHNfTmc%7C%7C?hl=id,2026-06-01T14:54:06.956Z,batch_002,1,false,less_than_3_words,Bagus
Ci9DQUlRQUNvZENodHljRjlvT21OVE9XNVJSR3hsZEc5Nk1teGxaVTlLTFZNd1RIYxAB,112004280880660647889,2026-04-09T01:12:26.985Z,5,Staff ramah2..,0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21OVE9XNVJSR3hsZEc5Nk1teGxaVTlLTFZNd1RIYxAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOmNTOW5RRGxldG96MmxlZU9KLVMwTHc%7C%7C?hl=id,2026-06-01T14:54:06.956Z,batch_002,2,false,less_than_3_words,Staff ramah2..
Ci9DQUlRQUNvZENodHljRjlvT2xCS2VWUlljbE5oWTFNMFVHcGtWMGRFUmtKMk5VRRAB,106084406454920394431,2026-04-09T00:18:26.598Z,5,,0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xCS2VWUlljbE5oWTFNMFVHcGtWMGRFUmtKMk5VRRAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOlBKeVRYclNhY1M0UGpkV0dERkJ2NUE%7C%7C?hl=id,2026-06-01T14:54:06.956Z,batch_002,0,false,empty_text,
Ci9DQUlRQUNvZENodHljRjlvT25kRlJrOVhORWhDYzBocFFqRjNlakJPZFRKSk0zYxAB,105148080188173128947,2026-04-08T08:22:52.354Z,5,ke sini siang hari waktu lagi panas-panasnya jadi cukup bikin gerah. udah bagian karanganyar aga bawah jadi menurut aku udaranya beda sama di tawangmangu. tapi panasnya ga sampe yang bikin bete karena mata langsung seger liat bunga-bunga dan tanaman aromatik di sini. terus makanan di restonya enak bangetttt. mau balik sini lagi tapi cuma buat makan aja 😋,0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25kRlJrOVhORWhDYzBocFFqRjNlakJPZFRKSk0zYxAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOndFRk9XNEhCc0hpQjF3ejBOdTJJM3c%7C%7C?hl=id,2026-06-01T14:54:06.956Z,batch_002,57,true,,ke sini siang hari waktu lagi panas-panasnya jadi cukup bikin gerah. udah bagian karanganyar aga bawah jadi menurut aku udaranya beda sama di tawangmangu. tapi panasnya ga sampe yang bikin bete karena mata langsung seger liat bunga-bunga dan tanaman aromatik di sini. terus makanan di restonya enak bangetttt. mau balik sini lagi tapi cuma buat makan aja 😋
Ci9DQUlRQUNvZENodHljRjlvT25Cbk1GRTRSRmxuZDNacE5HaE5SRlEzUlhKMFZsRRAB,101934700101335784625,2026-04-08T03:44:54.785Z,5,,0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25Cbk1GRTRSRmxuZDNacE5HaE5SRlEzUlhKMFZsRRAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOnBnMFE4RFlnd3ZpNGhNRFQ3RXJ0VlE%7C%7C?hl=id,2026-06-01T14:54:06.956Z,batch_002,0,false,empty_text,
Ci9DQUlRQUNvZENodHljRjlvT2s4d09GaHRRVlpsUzFOM2MyazVkVkp5Wlc5amEwRRAB,109425482599531567415,2026-04-08T00:44:46.597Z,5,"SUKA BGTT, kesini tu mendadak bgt dan gada dalam rencana, pas masuk ke museum ternyata tentang aromatik dan aku jg suka hal ituu, keliling museum nya sambil dijelasin sama guide gitu jadi makin seru dan nambah pengetahuan😚⭐️⭐️⭐️⭐️⭐️",0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s4d09GaHRRVlpsUzFOM2MyazVkVkp5Wlc5amEwRRAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOk8wOFhtQVZlS1N3c2k5dVJyZW9ja0E%7C%7C?hl=id,2026-06-01T14:54:06.956Z,batch_002,37,true,,"SUKA BGTT, kesini tu mendadak bgt dan gada dalam rencana, pas masuk ke museum ternyata tentang aromatik dan aku jg suka hal ituu, keliling museum nya sambil dijelasin sama guide gitu jadi makin seru dan nambah pengetahuan😚⭐️⭐️⭐️⭐️⭐️"
Ci9DQUlRQUNvZENodHljRjlvT21GU1NrVkllVEp3VjJSemJVSm9UVGhXVDJRMVVIYxAB,115126193927829566681,2026-04-07T06:42:14.711Z,5,,0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21GU1NrVkllVEp3VjJSemJVSm9UVGhXVDJRMVVIYxAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOmFSSkVIeTJwV2RzbUJoTThWT2Q1UHc%7C%7C?hl=id,2026-06-01T14:54:06.956Z,batch_002,0,false,empty_text,
Ci9DQUlRQUNvZENodHljRjlvT2t3elpGOWxabXhwTVcxRWFVZE9VMUJ5ZVRGUlQzYxAB,103437105520864620105,2026-04-07T02:45:52.127Z,5,,0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t3elpGOWxabXhwTVcxRWFVZE9VMUJ5ZVRGUlQzYxAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOkwzZF9lZmxpMW1EaUdOU1ByeTFRT3c%7C%7C?hl=id,2026-06-01T14:54:06.956Z,batch_002,0,false,empty_text,
Ci9DQUlRQUNvZENodHljRjlvT21RMlV6RkdWMnRCWVZkb2QyZHVZemd4VGpoRWVrRRAB,115627559364675797473,2026-04-07T02:38:23.339Z,5,"Alternatif wisata dan edukasi, tersedia workshop untuk membuat solid perfume, EDT perfume atau reed diffuser dengan harga 125K durasi sekitar 60 menit. Ada restauran dengan menu beragam dan kopi. Juga toko untuk membeli berbagai produk rumat Atsiri. Di pintu masuk kita membeli tiket 50rb yang bisa kita gunakan untuk beli makan/minum atau dipotongkan kelas. Jadi sebenarnya masuknya tidak bayar, tapi kita harus spending di dalam",0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21RMlV6RkdWMnRCWVZkb2QyZHVZemd4VGpoRWVrRRAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOmQ2UzFGV2tBYVdod2duYzgxTjhEekE%7C%7C?hl=id,2026-06-01T14:54:06.956Z,batch_002,66,true,,"Alternatif wisata dan edukasi, tersedia workshop untuk membuat solid perfume, EDT perfume atau reed diffuser dengan harga 125K durasi sekitar 60 menit. Ada restauran dengan menu beragam dan kopi. Juga toko untuk membeli berbagai produk rumat Atsiri. Di pintu masuk kita membeli tiket 50rb yang bisa kita gunakan untuk beli makan/minum atau dipotongkan kelas. Jadi sebenarnya masuknya tidak bayar, tapi kita harus spending di dalam"
Ci9DQUlRQUNvZENodHljRjlvT21kWU16VmFSVXAzV2tSdlNYQXhYM1ZEZHpseGFGRRAB,118218939809428448036,2026-04-06T09:33:35.186Z,5,"Tempat yg wajib dikunjungi jika ke Tawangmangu. Bagus,byk spot estetik utk foto,byk aktivitas & kegiatan di dalam nya seperti museum,workshop,green house,shop",0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kWU16VmFSVXAzV2tSdlNYQXhYM1ZEZHpseGFGRRAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOmdYMzVaRUp3WkRvSXAxX3VDdzlxaFE%7C%7C?hl=id,2026-06-01T14:54:06.956Z,batch_002,25,true,,"Tempat yg wajib dikunjungi jika ke Tawangmangu. Bagus,byk spot estetik utk foto,byk aktivitas & kegiatan di dalam nya seperti museum,workshop,green house,shop"
Ci9DQUlRQUNvZENodHljRjlvT2twd1JrUTFPR2szVURWaFRWb3lMWFYyZUZKdlJrRRAB,100636653269337006871,2026-04-06T05:53:08.687Z,5,"Seharian di sini betah
Tempatnya cakep pol. Banyak tanaman aromatik yang baunya enak.
Tiket 50rb tapi diwujudkan voucher yang bisa dipakai untuk belanja maupun mengikuti kegiatan berbayar
Ada berbagai kegiatan yang bisa dilakukan. Ada tour, racik aromaterapi, makan, tempat foto estetis.
Ada ruang khusu laktasi juga.
Toilet bersih wangi dan nyaman.
Ada tempat solat yang cukup luas.
Pesen minuman yang enak, rata-rata harganya 25rb
Pokoknya datang ke sini selain rileks juga nambah ilmu tentang wewangian dan cara produksinya",0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twd1JrUTFPR2szVURWaFRWb3lMWFYyZUZKdlJrRRAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOkpwRkQ1OGk3UDVhTVoyLXV2eFJvRkE%7C%7C?hl=id,2026-06-01T14:54:06.956Z,batch_002,78,true,,"Seharian di sini betah Tempatnya cakep pol. Banyak tanaman aromatik yang baunya enak. Tiket 50rb tapi diwujudkan voucher yang bisa dipakai untuk belanja maupun mengikuti kegiatan berbayar Ada berbagai kegiatan yang bisa dilakukan. Ada tour, racik aromaterapi, makan, tempat foto estetis. Ada ruang khusu laktasi juga. Toilet bersih wangi dan nyaman. Ada tempat solat yang cukup luas. Pesen minuman yang enak, rata-rata harganya 25rb Pokoknya datang ke sini selain rileks juga nambah ilmu tentang wewangian dan cara produksinya"
Ci9DQUlRQUNvZENodHljRjlvT25ndFkxQjZWMkZ1VGtka2NXWlVXRmhTWm5seFkwRRAB,110783957687922011772,2026-04-06T05:12:36.426Z,3,,0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25ndFkxQjZWMkZ1VGtka2NXWlVXRmhTWm5seFkwRRAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOngtY1B6V2FuTkdkcWZUWFhSZnlxY0E%7C%7C?hl=id,2026-06-01T14:54:06.956Z,batch_002,0,false,empty_text,
Ci9DQUlRQUNvZENodHljRjlvT25KRU5YUklOblZOZGprMlpVMUpTbVZYZEhabGJYYxAB,105318157572614717487,2026-04-05T20:12:14.631Z,5,"Museum yang memberikan banyak sekali pengetahuan tentang Atsiri atau essential oil, dimana secara garis besar terdapat 2 bagian museum yaitu Aromatic Garden dan Museum Atsiri. Dimana masing-masing museum tersebut membutuhkan waktu kurang lebih 1 jam hingga 2 jam *tambahan waktu pribadi

Harga tiket masuk mulai dari IDR 50,000 dalam bentuk voucher, dimana yang dipergunakan untuk masuk museum yang berminat akan dimasuki. Voucher ini juga dipergunakan sebagai metode pembayaran di restoran ataupun toko souvenir. Menerima pembayaran dengan uang tunai, kartu dan QR

Salah satu catatan dari saya adalah tidak terdapat akses yang ramah roda dari lobby menuju taman bawah dan museum Atsiri, semoga dibuatkan akses baru yang nyaman. Selebihnya akses ke berbagai tempat lainnya nyaman dan tertutup dari panas dan hujan

Parkir kendaraan sangat luas hingga 30 mobil, untuk motor saya tidak tau namun seharusnya luas juga. Selain museum, restoran dan taman bunga/aromatic. Juga terdapat workshop yang menyediakan berbagai macam pelatihan yang dapat diikuti menyesuaikan jadwal yang tersedia",0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25KRU5YUklOblZOZGprMlpVMUpTbVZYZEhabGJYYxAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOnJENXRINnVNdjk2ZU1JSmVXdHZlbXc%7C%7C?hl=id,2026-06-01T14:54:06.956Z,batch_002,159,true,,"Museum yang memberikan banyak sekali pengetahuan tentang Atsiri atau essential oil, dimana secara garis besar terdapat 2 bagian museum yaitu Aromatic Garden dan Museum Atsiri. Dimana masing-masing museum tersebut membutuhkan waktu kurang lebih 1 jam hingga 2 jam *tambahan waktu pribadi Harga tiket masuk mulai dari IDR 50,000 dalam bentuk voucher, dimana yang dipergunakan untuk masuk museum yang berminat akan dimasuki. Voucher ini juga dipergunakan sebagai metode pembayaran di restoran ataupun toko souvenir. Menerima pembayaran dengan uang tunai, kartu dan QR Salah satu catatan dari saya adalah tidak terdapat akses yang ramah roda dari lobby menuju taman bawah dan museum Atsiri, semoga dibuatkan akses baru yang nyaman. Selebihnya akses ke berbagai tempat lainnya nyaman dan tertutup dari panas dan hujan Parkir kendaraan sangat luas hingga 30 mobil, untuk motor saya tidak tau namun seharusnya luas juga. Selain museum, restoran dan taman bunga/aromatic. Juga terdapat workshop yang menyediakan berbagai macam pelatihan yang dapat diikuti menyesuaikan jadwal yang tersedia"
